p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00585279421446	0.055094859397	Pathways in cancer - Homo sapiens (human)	KEGG	path:hsa05200	BCL2L1; PTGS2; AKT1; AKT2; ARAF; IKBKG; EGF; DVL2; PTGER4; WNT10A; GNG10; DCC; GNG12; HSP90AB1; ITGA2; FADD; CDH1; CDKN2B; ARHGEF11; CDKN2A; TPR; CSF3R; KITLG; CXCL12; FGFR2; PLD1; ADCY5; ADCY6; BMP4; ADCY1; ADCY8; TCF7L1; GNG4; GRB2; RASSF1; HRAS; NFKBIA; RASSF5; ITGA6; FZD10; LAMB4; TGFA; CCNE2; CCNE1; JUN; JUP; PIK3R3; TCF7; IGF1; RAD51; FOS; COL4A4; COL4A3; COL4A2; COL4A1; FGF7; LAMC3; LAMC1; EGLN3; EPAS1; CBL; WNT5B; AGTR1; CREBBP; WNT3A; PDGFRA; RALBP1; MAP2K1; PTGER1; HGF; MAPK10; GNAI1; FZD1; ZBTB16; MECOM; FZD9; TPM3; CKS1B; RET; FGF13; FGF12; NFKB2; MSH2; LAMA2; LAMA3; LAMA4; CKS2; RXRG; RXRA; LEF1; SOS1; FOXO1; BAD; IL6; CDK6; HSP90AA1; PTK2; BIRC7; BIRC5; BIRC3; BAX; PLCG1; ITGAV; EDNRB; AXIN2; GLI2; SMAD2; DAPK2; PDGFA; TRAF2; TRAF4; TRAF5; RAC1; PRKCA; SMAD3; APC2; CTNNA1; CTNNA2; CTNNA3; E2F3; E2F2; E2F1; CASP9; GSTP1; GNA12; RALA; MMP9; LAMC2	7170; 2736; 10297; 2122; 10319; 107; 111; 112; 114; 8313; 8321; 8326; 4254; 185; 2252; 208; 2257; 2258; 2263; 4318; 6387; 2308; 22798; 2353; 8503; 8517; 330; 332; 4436; 369; 29119; 80326; 6654; 572; 8772; 581; 598; 652; 55970; 6258; 10928; 4791; 4792; 2768; 2770; 2786; 2790; 6932; 842; 867; 7039; 2885; 9134; 11186; 11211; 1870; 999; 1021; 1029; 1030; 7175; 3082; 7186; 7188; 5154; 5156; 23604; 81029; 1163; 1164; 3265; 5335; 5337; 207; 3320; 1282; 1284; 1285; 1286; 898; 2950; 1387; 9618; 3479; 1441; 5578; 1495; 1496; 5602; 5604; 6256; 83439; 3569; 3326; 7704; 3655; 79444; 3673; 1630; 3685; 9826; 5731; 5734; 5743; 5747; 83593; 3725; 3728; 89780; 5879; 5888; 5898; 112399; 1856; 3908; 3909; 3910; 3915; 1869; 3918; 1871; 5979; 1910; 1950; 51176; 2034; 4087; 4088	397	397
0.00586308195795	0.055094859397	ECM proteoglycans	Reactome	R-HSA-3000178	ITGA9; ACAN; ITGA2; LAMA2; BGN; ITGA7; SERPINE1; DCN; LAMC1; ASPN; ITGB6; TNXB; LUM; ITGAX; MATN3; LAMA3; LAMA4; TNR; VTN; TNN; BCAN; LRP4; ITGAV; HAPLN1	7148; 4038; 7143; 633; 63827; 4060; 1634; 54829; 5054; 3679; 1404; 3910; 3694; 7448; 3685; 176; 3909; 4148; 3908; 3680; 3673; 63923; 3687; 3915	57	56
0.00598163871149	0.055094859397	Oxidation by Cytochrome P450	Wikipathways	WP43	CYP2J2; CYB5R1; CYP17A1; CYP2W1; CYP4F2; CYP3A43; CYP2R1; CYP2D6; CYP4F12; CYP2B6; CYP27B1; CYP4A22; CYP2C18; CYP39A1; CYP4Z1; CYP4V2; CYP3A7; CYP4X1; CYP2C9; CYP2C8; CYP4A11; CYP19A1; CYB5A; CYP3A5; CYP2C19; CYP26A1	120227; 66002; 8529; 51302; 199974; 1586; 284541; 260293; 1562; 1528; 1565; 1588; 1573; 1592; 1551; 1555; 1557; 1594; 1559; 1558; 64816; 1579; 51706; 54905; 285440; 1577	62	62
0.0060749802022	0.055094859397	toll-like receptor pathway	BioCarta	tollpathway	TLR2; MYD88; TOLLIP; FOS; TAB2; NFKBIA; JUN; CD14; MAP2K3; TLR3; PGLYRP1; ELK1; IKBKG; TLR4; PPARA; LY96; IRAK1	8993; 7099; 3654; 3725; 23118; 7098; 23643; 5606; 929; 4615; 2002; 8517; 2353; 7097; 54472; 4792; 5465	36	36
0.0060749802022	0.055094859397	Regulation of APC/C activators between G1/S and early anaphase	Reactome	R-HSA-176408	ANAPC16; CCNB1; MAD2L1; CDC16; BUB3; SKP1; PLK1; UBE2C; BUB1B; UBE2D1; CDK1; UBB; CCNA2; CDC20; ANAPC4; ANAPC7; BTRC	29945; 5347; 4085; 7321; 983; 6500; 991; 51434; 8881; 891; 11065; 701; 9184; 890; 7314; 119504; 8945	36	36
0.0060749802022	0.055094859397	DNA replication - Homo sapiens (human)	KEGG	path:hsa03030	POLA2; POLA1; DNA2; RNASEH2A; RNASEH2B; RFC4; RNASEH1; RFC1; RFC3; MCM6; MCM4; FEN1; POLE2; PRIM2; SSBP1; MCM3; MCM2	79621; 10535; 5422; 5427; 5558; 2237; 4175; 4171; 4172; 4173; 246243; 6742; 5981; 5983; 5984; 23649; 1763	36	36
0.00612753354766	0.055094859397	Choline catabolism	Reactome	R-HSA-6798163	SLC44A1; SARDH; DMGDH; BHMT; ALDH7A1	501; 635; 29958; 23446; 1757	6	6
0.00612753354766	0.055094859397	lysine degradation II (pipecolate pathway)	HumanCyc	PWY66-425	DHTKD1; PYCR1; PIPOX; AADAT; ALDH7A1	501; 55526; 5831; 51268; 51166	6	6
0.00612753354766	0.055094859397	glycine betaine degradation	HumanCyc	PWY-3661-1	SARDH; SHMT1; BHMT; SHMT2; DMGDH	635; 29958; 1757; 6472; 6470	6	6
0.00612753354766	0.055094859397	Nevirapine Pathway, Pharmacokinetics	PharmGKB	PA165950411	CYP2C9; CYP3A5; CYP2B6; CYP2D6; ABCC10	1577; 1555; 89845; 1559; 1565	6	6
0.00612753354766	0.055094859397	Pyrimidine biosynthesis	Reactome	R-HSA-500753	TYMS; DHODH; DCTD; DUT; CAD	1635; 1723; 1854; 790; 7298	6	6
0.00612753354766	0.055094859397	folate polyglutamylation	HumanCyc	PWY-2161	MTHFD1L; FPGS; MTHFD1; SHMT1; SHMT2	2356; 25902; 6470; 4522; 6472	6	6
0.00612753354766	0.055094859397	threonine degradation	HumanCyc	PWY66-428	SDSL; BCKDHA; BCKDHB; DBT; SDS	10993; 594; 593; 113675; 1629	6	6
0.00638690433922	0.055094859397	Processing of DNA double-strand break ends	Reactome	R-HSA-5693607	RAD17; RAD1; CLSPN; RFC4; SUMO2; RFC3; ATR; HIST2H2BE; UBE2V2; UIMC1; HIST2H4A; DNA2; CCNA2; FAM175A; EXO1; RMI1; ATRIP; NBN; RAD9B; CHEK1; HIST1H4H; RNF8; HIST1H2BD; HIST1H2BE; HIST1H2BF; HIST1H2BG; TP53BP1; HIST1H2BC; HIST1H2BN; BRE; HIST1H2BJ; HIST1H2BK; BLM; TOPBP1; H2AFX; UBB; RAD50; RNF4	8365; 80010; 84126; 85236; 8349; 3017; 7158; 8343; 9577; 890; 6047; 3014; 7336; 8339; 6613; 4683; 1763; 5810; 8370; 8341; 63967; 5884; 8344; 9156; 10111; 641; 7314; 84142; 545; 51720; 1111; 9025; 5983; 8970; 5984; 8347; 11073; 144715	100	99
0.00640563572298	0.055094859397	Hyperornithinemia with gyrate atrophy (HOGA)	SMPDB	SMP00505	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	Creatine deficiency, guanidinoacetate methyltransferase deficiency	SMPDB	SMP00504	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	L-arginine:glycine amidinotransferase deficiency	SMPDB	SMP00507	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome]	SMPDB	SMP00506	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency)	SMPDB	SMP00188	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	Prolinemia Type II	SMPDB	SMP00208	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	Prolidase Deficiency (PD)	SMPDB	SMP00207	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	Arginine and Proline Metabolism	SMPDB	SMP00020	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	Hyperprolinemia Type I	SMPDB	SMP00361	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	Hyperprolinemia Type II	SMPDB	SMP00360	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	Ornithine Aminotransferase Deficiency (OAT Deficiency)	SMPDB	SMP00363	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency)	SMPDB	SMP00362	GAMT; ALDH4A1; CKB; ARG1; DAO; GLUD1; PYCR2; EPRS; GOT1; ASS1; ASL	445; 435; 2746; 8659; 29920; 2058; 2593; 1152; 383; 1610; 2805	20	20
0.00640563572298	0.055094859397	Bivalirudin Action Pathway	SMPDB	SMP00277	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	2147; 3818; 2160; 2158; 2243; 2244; 2266; 5340; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Argatroban Action Pathway	SMPDB	SMP00276	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	2147; 3818; 2160; 2158; 2243; 2244; 2266; 5340; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Ximelagatran Action Pathway	SMPDB	SMP00279	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	2147; 3818; 2160; 2158; 2243; 2244; 2266; 5340; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Lepirudin Action Pathway	SMPDB	SMP00278	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	2147; 3818; 2160; 2158; 2243; 2244; 2266; 5340; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Coagulation 	SMPDB	SMP00586	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	3818; 2160; 2158; 2147; 2243; 2244; 2266; 5340; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Aminocaproic Acid Action Pathway	SMPDB	SMP00286	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	5340; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Tranexamic Acid Action Pathway	SMPDB	SMP00287	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	5340; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Urokinase Action Pathway	SMPDB	SMP00284	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	5340; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Reteplase Action Pathway	SMPDB	SMP00285	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	5340; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Streptokinase Action Pathway	SMPDB	SMP00282	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	5340; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Tenecteplase Action Pathway	SMPDB	SMP00283	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	5340; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Alteplase Action Pathway	SMPDB	SMP00280	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	5340; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Anistreplase Action Pathway	SMPDB	SMP00281	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	5340; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	Aprotinin Action Pathway	SMPDB	SMP00288	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	5340; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 2152; 79001; 2677	20	20
0.00640563572298	0.055094859397	ras signaling pathway	BioCarta	raspathway	BCL2L1; RALBP1; PLD1; SOS1; RAC1; HRAS; CASP9; AKT1; BAD; PDPK1; RALA	5898; 207; 3265; 5170; 5337; 5879; 6654; 10928; 842; 572; 598	20	20
0.00640563572298	0.055094859397	Zidovudine Pathway, Pharmacokinetics/Pharmacodynamics	PharmGKB	PA165859361	CYP2C9; UGT2B7; NME1; NME2; SLC28A3; SLC28A1; SLC22A11; SLC22A7; DTYMK; TK1; ABCC5	55867; 9154; 10057; 7083; 64078; 10864; 1841; 1559; 7364; 4830; 4831	20	20
0.00640563572298	0.055094859397	Phenindione Action Pathway	SMPDB	SMP00655	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	79001; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 5340; 2152; 2677	20	20
0.00640563572298	0.055094859397	Dicoumarol Action Pathway	SMPDB	SMP00656	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	79001; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 5340; 2152; 2677	20	20
0.00640563572298	0.055094859397	Warfarin Action Pathway	SMPDB	SMP00268	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	79001; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 5340; 2152; 2677	20	20
0.00640563572298	0.055094859397	Acenocoumarol Action Pathway	SMPDB	SMP00269	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	79001; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 5340; 2152; 2677	20	20
0.00640563572298	0.055094859397	Phenprocoumon Action Pathway	SMPDB	SMP00271	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	79001; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 5340; 2152; 2677	20	20
0.00640563572298	0.055094859397	Dicumarol Action Pathway	SMPDB	SMP00270	F2; FGG; KLKB1; F9; VKORC1; PLG; F3; GGCX; F11; FGA; FGB	79001; 3818; 2160; 2158; 2147; 2243; 2244; 2266; 5340; 2152; 2677	20	20
0.00640563572298	0.055094859397	One carbon pool by folate - Homo sapiens (human)	KEGG	path:hsa00670	MTHFD2L; ATIC; DHFR; MTHFD1; MTR; MTHFS; MTHFD1L; TYMS; FTCD; SHMT2; SHMT1	441024; 7298; 4548; 6470; 6472; 4522; 471; 25902; 1719; 10841; 10588	20	20
0.00640708183882	0.055094859397	Glycolysis	SMPDB	SMP00040	PANK1; BPGM; HK2; G6PC; GAPDH; PFKM; PGAM2; ALDOA; GALM	3099; 130589; 5213; 226; 2538; 2597; 669; 53354; 5224	15	15
0.00640708183882	0.055094859397	Glycogenosis, Type VII. Tarui disease	SMPDB	SMP00531	PANK1; BPGM; HK2; G6PC; GAPDH; PFKM; PGAM2; ALDOA; GALM	3099; 130589; 5213; 226; 2538; 2597; 669; 53354; 5224	15	15
0.00640708183882	0.055094859397	Fanconi-bickel syndrome	SMPDB	SMP00572	PANK1; BPGM; HK2; G6PC; GAPDH; PFKM; PGAM2; ALDOA; GALM	3099; 130589; 5213; 226; 2538; 2597; 669; 53354; 5224	15	15
0.00640708183882	0.055094859397	Organic cation/anion/zwitterion transport	Reactome	R-HSA-549132	SLC22A12; RSC1A1; SLC22A11; SLC22A4; SLC22A5; SLC22A7; SLC22A1; SLC22A2; SLC22A3	6580; 6581; 55867; 6584; 116085; 10864; 6582; 6248; 6583	16	15
0.00666534264215	0.05718079829	EGF	INOH	None	YWHAZ; SHC1; SOS1; SHC3; GRB2; HRAS; JUN; MAP2K1; YWHAG; SFN; YWHAH; ELK1; EGF; YWHAE	7532; 3725; 53358; 1950; 7531; 3265; 2002; 2885; 7534; 6464; 2810; 7533; 5604; 6654	28	28
0.00668604704897	0.0572237735694	Post-translational modification: synthesis of GPI-anchored proteins	Reactome	R-HSA-163125	CPM; RAET1G; FCGR3B; MDGA1; CNTN4; SEMA6D; LYPD2; NTNG2; LYPD1; CEACAM7; PRND; THY1; GP2; PRSS21; TECTA; PIGA; LY6E; PIGC; ART4; PIGF; PIGG; VNN1; LY6K; PIGM; NEGR1; PIGQ; PIGU; PIGV; GPIHBP1; LYPD6B; SPRN; NTM; GPAA1; ALPI; CD109; ALPL	137797; 5277; 8876; 338328; 84628; 54872; 2813; 130576; 54742; 8733; 5279; 128869; 93183; 353091; 50863; 135228; 23627; 5281; 249; 7070; 55650; 420; 503542; 80031; 1368; 266727; 1087; 9091; 248; 10942; 7007; 116372; 2215; 152330; 257194; 4061	93	93
0.0068113734639	0.058159877399	superpathway of tryptophan utilization	HumanCyc	PWY66-401	IDO2; TDO2; ADH6; IDO1; TPH1; KMO; SULT1A1; ALDH2; SULT1A2; DHTKD1; MAOB; MAOA; AKR1A1; CYP2C19; HAAO; UGT2B10; CYP4X1; ACMSD; UGT2B11	4129; 23498; 10720; 6999; 8564; 1557; 55526; 6817; 10327; 3620; 260293; 169355; 7365; 130; 6799; 4128; 217; 7166; 130013	44	42
0.00707892856667	0.0603032092385	Insulin Pathway	PID	insulin_pathway	EXOC2; EXOC3; EXOC1; EXOC6; EXOC4; SGK1; HRAS; EXOC7; GRB14; CBL; FOXO3; AKT1; AKT2; GRB2; EIF4EBP1; PARD6A; PDPK1; SOS1; PRKCZ; SHC1	867; 6446; 207; 5170; 55763; 54536; 1978; 3265; 2888; 2885; 60412; 5590; 6464; 55770; 23265; 50855; 11336; 6654; 2309; 208	45	45
0.0073339531742	0.0623300542498	EPH-Ephrin signaling	Reactome	R-HSA-2682334	MYH10; EFNB3; EFNB1; LIMK2; KALRN; HRAS; LIMK1; EPHA3; EPHA2; SDCBP; PTK2; YES1; ARHGEF7; FYN; TIAM1; LYN; EPHB2; SRC; EPHB1; EPHB6; RAC1; EFNA4; EFNA3; ARPC5; CFL1; EPHA10; VAV2; GIT1; HSP90AA1; ACTR3; PAK3	4067; 2048; 10092; 8997; 10096; 3985; 5063; 6714; 3265; 2534; 1947; 3320; 1945; 28964; 5747; 3984; 1969; 1949; 5879; 4628; 2051; 1944; 7410; 7525; 1072; 6386; 7074; 2042; 8874; 284656; 2047	78	78
0.00739282509389	0.0626842797496	Aurora A signaling	PID	aurora_a_pathway	TPX2; NFKBIA; ARHGEF7; RAN; GADD45A; BIRC5; TACC3; CENPA; AURKAIP1; AKT1; GIT1; AURKB; DLGAP5; AURKA; CKAP5	207; 9787; 5901; 10460; 1647; 9793; 22974; 28964; 9212; 54998; 6790; 1058; 332; 4792; 8874	31	31
0.00744453713765	0.0629762932804	Vitamin B12 Metabolism	Wikipathways	WP1533	CCL2; MUT; SAA4; SAA2; SAA1; HBB; IL1B; APOA1; PLG; SERPINE1; NFKB2; SOD1; MTR; MAT1A; LDLR; HBA1; SHMT2; F2; ALB; IL6; CBS; MMAB	6647; 875; 3949; 335; 5054; 3043; 213; 6288; 6347; 6472; 4143; 4594; 3569; 4548; 326625; 4791; 5340; 3039; 6291; 2147; 6289; 3553	51	51
0.00755482461044	0.063669406151	Fatty Acyl-CoA Biosynthesis	Reactome	R-HSA-75105	HSD17B12; THEM5; THEM4; OLAH; PCTP; ACOT11; ACOT12; HSD17B3; ACACA; ACSF2; SCD5; ACOT9; ACOT7; ACOT2; ACOT1; DBI; ACSL1; ACSL6; ACSL4; ELOVL6; ACBD6; ELOVL1; ACLY	284486; 2180; 641371; 23597; 58488; 117145; 79071; 3293; 1622; 2182; 55301; 11332; 79966; 26027; 51144; 10965; 84320; 47; 134526; 31; 80221; 64834; 23305	55	54
0.00756139683582	0.063669406151	Extracellular matrix organization	Reactome	R-HSA-1474244	BGN; P4HA2; MFAP4; MFAP1; FBLN5; FURIN; DCN; PECAM1; ADAMTS1; ADAMTS2; ADAMTS9; CAPN5; CDH1; FGG; FGA; FGB; CTSB; BMP7; COL15A1; BMP4; COL7A1; BMP1; TRAPPC4; ADAM9; ITGA9; DMD; MMP11; MMP12; COL8A2; ITGA1; ITGA2; ITGA6; ITGA7; COL3A1; SERPINE1; KLKB1; TTR; ITGB6; TNXB; THBS1; PRKCA; ITGB8; PCOLCE; EFEMP2; COL4A4; PLEC; COL4A2; COL4A1; LAMC2; LAMC3; COL16A1; LAMC1; BCAN; SDC1; SDC3; SDC4; ITGAV; COL4A3; ITGAD; ITGAE; CAPNS1; ACAN; COL2A1; LUM; TLL2; ASPN; ICAM3; ITGAX; LAMA2; LAMA3; LAMA4; VTN; NCSTN; LRP4; CAPN14; PLG; SPP1; HAPLN1; LOX; LOXL2; PLOD3; COL28A1; PDGFA; MATN3; LTBP4; LTBP3; LTBP1; TNR; COL18A1; CD44; COL24A1; TNN; COL14A1; MMP9; COL6A1; COL6A2; MMP3	1306; 7148; 10516; 9509; 5578; 3682; 3918; 54829; 4017; 1291; 6382; 3681; 1286; 1294; 2244; 4320; 5175; 649; 10319; 30008; 4038; 3672; 7093; 7057; 4060; 652; 5339; 5054; 1285; 3679; 3818; 340267; 1282; 3694; 7373; 7448; 9672; 3680; 1281; 1634; 51399; 23385; 1508; 4318; 3910; 3687; 1284; 63827; 3696; 8985; 4314; 1292; 3909; 826; 8425; 6696; 255631; 2266; 7143; 8754; 3385; 633; 5154; 2243; 8974; 4054; 1307; 3655; 63923; 5118; 999; 440854; 4052; 1280; 7276; 1756; 655; 4239; 1296; 80781; 726; 1404; 5045; 960; 4321; 56999; 3908; 3685; 176; 4148; 4015; 9510; 3673; 4236; 6385; 3915; 5340	295	294
0.00758762075642	0.0637065502421	Drug metabolism - cytochrome P450 - Homo sapiens (human)	KEGG	path:hsa00982	GSTA4; ALDH3A1; UGT2A3; UGT2A1; ALDH1A3; CYP2D6; CYP2B6; MAOA; UGT2B15; UGT2B10; UGT2B11; ADH1C; FMO2; UGT2B7; GSTA2; CYP3A5; GSTT2; CYP2C9; CYP2C8; ADH6; ADH4; GSTM1; GSTM2; GSTM5; MAOB; GSTP1; CYP2C19; ADH1A	2944; 2946; 2950; 2953; 2327; 130; 1555; 1557; 1559; 1565; 2949; 4128; 1577; 79799; 10941; 7364; 7365; 7366; 4129; 1558; 218; 220; 10720; 124; 2939; 2941; 126; 127	70	69
0.00762427082334	0.0637065502421	C21-steroid hormone biosynthesis and metabolism	EHMN	C21-steroid hormone biosynthesis and metabolism	CYP2J2; HSD17B12; CYP17A1; CYP3A43; CYP3A5; CYP2D6; CYP4F12; CYP2B6; NPC1; COPG2; HSD17B2; HSD3B1; COPA; CYP4Z1; CYP3A7; CYP4X1; CYP2C9; CYP2C8; ABCG5; ABCG8; CYP19A1; AKR1D1; CYP2C18; HSD3B2	3284; 4864; 1562; 1586; 3283; 1573; 64240; 1577; 26958; 66002; 1559; 6718; 260293; 1565; 1551; 1555; 3294; 64816; 51144; 1314; 1588; 199974; 1558; 64241	59	57
0.00763570007016	0.0637065502421	Glioma - Homo sapiens (human)	KEGG	path:hsa05214	PDGFRA; HRAS; AKT1; MAP2K1; CDKN2A; ARAF; EGF; TGFA; CALM1; CAMK2D; PIK3R3; SOS1; PDGFA; IGF1; SHC1; SHC3; PRKCA; CAMK2G; CAMK2A; AKT2; E2F3; E2F2; E2F1; CALML3; PLCG1; GRB2; CDK6	1871; 3479; 1950; 801; 5154; 5156; 810; 815; 817; 818; 8503; 1029; 6464; 3265; 2885; 5578; 1869; 207; 208; 5335; 5604; 53358; 1021; 369; 1870; 6654; 7039	66	66
0.00763570007016	0.0637065502421	Folate Metabolism	Wikipathways	WP176	CCL2; DHFR; SAA4; MAT1A; SAA1; CAT; IL1B; APOA1; IL6; SERPINE1; NFKB2; SLC46A1; FLAD1; SOD1; MTR; MTHFS; SAA2; LDLR; HBA1; HBB; SHMT2; SHMT1; F2; MTHFD1; ALB; PLG; CBS	6647; 6470; 3949; 335; 113235; 5054; 3043; 213; 6288; 6347; 6472; 1719; 875; 4143; 10588; 3569; 4548; 4791; 847; 5340; 3039; 4522; 6291; 2147; 6289; 80308; 3553	66	66
0.00771748726027	0.0642419144999	RA biosynthesis pathway	Reactome	R-HSA-5365859	ADH4; ALDH1A2; DHRS4; RDH5; ALDH8A1; RDH16; ADH1C; DHRS4L1; ADH1A; ALDH1A3; CYP26A1; AKR1C3	728635; 220; 10901; 8608; 124; 8644; 127; 64577; 1592; 5959; 126; 8854	23	23
0.00797357943569	0.0662224843338	TGF-beta Signaling Pathway	Wikipathways	WP366	PTK2; ITCH; LIMK2; ITGA2; JUNB; KLF10; SMAD2; COPS5; MAP2K3; ZFYVE9; MAP2K1; SKI; SMURF1; KLF11; SMURF2; SIK1; MMP12; NEDD4L; FOS; JUN; PARD6A; THBS1; KLF6; PIAS1; MAPK4; FOSB; CDKN2B; SRC; SHC1; RAC1; HGS; E2F4; UCHL5; SMAD3; ZEB2; SKP1; CCNB2; E2F5; SNW1; SOS1; AKT1; APP; BTRC; PDK1; CDK1; GRB2; ATF3; CREBBP	150094; 5747; 22938; 6714; 9839; 7057; 83737; 1316; 9372; 51377; 5596; 6654; 1387; 4321; 983; 5604; 5606; 3673; 9146; 64750; 10987; 2885; 5879; 23327; 8554; 50855; 8462; 1874; 1875; 8945; 4088; 1030; 9133; 3725; 3726; 2353; 2354; 6497; 6500; 4087; 7071; 467; 5163; 207; 6464; 351; 3985; 57154	132	132
